periodos,zona,viajeros_nacional,viajeros_andalucia,viajeros_aragon,viajeros_asturias,viajeros_balears,viajeros_canarias,viajeros_cantabria,viajeros_castilla_leon,viajeros_castilla_mancha,viajeros_cataluña,viajeros_valencia,viajeros_extremadura,viajeros_galicia,viajeros_madrid,viajeros_murcia,viajeros_navarra,viajeros_pais_vasco,viajeros_rioja,viajeros_ceuta,viajeros_melilla,pernoc_total_nacional,pernoc_andalucia,pernoc_aragon,pernoc_asturias,pernoc_balears,pernoc_canarias,pernoc_cantabria,pernoc_castilla_leon,pernoc_castilla_mancha,pernoc_cataluña,pernoc_valencia,pernoc_extremadura,pernoc_galicia,pernoc_madrid,pernoc_murcia,pernoc_navarra,pernoc_paisvasco,pernoc_rioja,pernoc_ceuta,pernoc_melilla
2018M04,29 Málaga,100,50.25,1.44,0.95,1.18,1.93,1.13,2.89,2.8,6.59,3.53,1.93,2.21,15.47,1.76,0.43,2.84,0.74,0.87,1.07,100,40.84,1.4,1.76,1.06,1.38,1.1,6.2,4.39,9.41,3.64,2.18,3.3,14.59,1.64,0.75,4.1,0.87,0.65,0.74
2018M04,41 Sevilla,100,34.84,1.65,1.72,1.36,1.69,0.73,4.14,3.12,8.11,5.72,3.09,1.71,23.52,2.11,1.04,3.31,0.42,0.46,1.27,100,30.41,1.86,1.96,1.5,1.96,0.76,4.59,3.22,8.63,6.6,2.65,1.91,23.84,2.15,1.32,4.54,0.63,0.44,1.01
2018M04,"07 Balears, Illes",100,4.96,0.63,1.72,31.89,2.47,0.85,2.7,1.55,19.55,4.62,0.31,3.34,19.35,0.77,0.18,3.67,0.33,0.24,0.87,100,5.6,0.89,1.79,21.73,1.68,0.79,3.53,3.08,25.03,3.87,0.23,6.37,20.16,0.57,1.06,2.8,0.22,0.13,0.49
2018M04,08 Barcelona,100,7.81,4.98,1.1,2.53,1.68,1.06,2.86,1.61,39.09,7.46,0.69,2.37,17.65,1.31,1.36,4.99,0.63,0.12,0.69,100,8.09,4.37,1.34,2.12,1.77,0.82,3.53,1.63,38.63,8.08,0.67,3.94,16.2,1.2,1.48,4.77,0.59,0.1,0.67
2018M04,17 Girona,100,2.16,1.01,0.29,0.71,0.79,0.21,1.73,0.92,76.9,2.39,0.45,1.73,6.27,0.34,0.9,2.55,0.43,0.03,0.18,100,3.46,1.21,0.42,0.78,1.49,0.15,4.43,0.67,65.06,3.02,1.17,2.28,8.41,0.2,2.52,3.75,0.87,0.02,0.08
2018M04,46 Valencia/València,100,9.56,5.55,1.01,1.85,0.8,0.79,3.43,4.15,13.94,21.82,1.17,1.97,24.98,3.41,1.01,3.06,0.67,0.13,0.69,100,11.45,5.55,1.6,1.66,0.78,1.09,5.08,3.61,11.98,17.76,1.31,2.41,25.48,3.44,1.14,4.27,0.64,0.26,0.48
2018M04,28 Madrid,100,15.26,2.85,3.17,2.06,3.01,1.92,5.28,3.2,13.36,9.1,2.44,4.71,19.8,3.33,1.79,6.05,1.1,0.32,1.26,100,15.6,2.8,3.31,2.19,3.48,1.87,4.84,2.95,13.41,8.78,2.28,5.23,19.38,3.13,1.71,6.4,1.05,0.39,1.19
2018M03,29 Málaga,100,55.45,0.75,1.59,0.76,1.07,0.59,2.22,3.04,6.1,3.41,1.73,1.64,15.75,1.66,0.36,2.26,0.41,0.54,0.67,100,43.2,1.24,2.4,0.78,1.39,0.97,4.07,3.19,7.23,4.33,2.49,2.88,18.48,1.89,0.43,3.92,0.36,0.34,0.42
2018M03,41 Sevilla,100,41.04,1.46,1.41,0.75,1.86,0.84,2.57,3.05,7.66,5.87,3.27,1.97,20.43,2.02,0.58,2.91,0.38,0.87,1.06,100,34.95,1.7,1.69,0.95,2.21,1.13,3.04,3.26,8.62,6.56,2.65,2.31,23.14,1.95,0.69,3.21,0.44,0.72,0.78
2018M03,"07 Balears, Illes",100,10.66,1.19,0.53,28.9,2.28,0.72,2.6,2.38,15.8,6.23,0.48,5.16,16.9,0.74,0.7,2.87,1.76,0.09,0.01,100,14.03,1.42,1.17,14.97,3.29,1.1,3.4,1.21,15.4,5.41,0.7,10.53,19.12,0.96,0.79,3.97,2.46,0.05,0
2018M03,08 Barcelona,100,7.24,3.46,1.29,2.56,1.93,0.73,2.3,1.59,42.26,7.95,0.76,2.7,16.1,1.29,1.12,5.42,0.6,0.3,0.39,100,8.57,2.9,1.32,2.34,1.86,0.79,2.28,1.67,39.5,8.01,0.71,3.66,15.53,1.26,1.06,7.33,0.58,0.26,0.37
2018M03,17 Girona,100,1.98,0.63,0.31,1.16,0.44,0.17,1.41,0.39,81.91,2.94,0.32,1.24,3.9,0.52,0.73,1.46,0.49,0,0,100,3.63,0.57,0.37,2.04,0.53,0.3,2.12,0.34,72.95,3.75,0.21,1.98,6.34,0.59,1.18,2.5,0.58,0,0
2018M03,46 Valencia/València,100,10.48,4.17,1.15,2.27,0.97,0.74,3.74,4.37,15.5,22.57,0.76,1.85,21.69,3.73,1.46,2.69,0.45,0.07,1.34,100,13.84,3.79,1.68,2.69,1.01,1.15,5.23,4.25,12.58,17.57,1.29,2.45,22.63,3.13,1.98,2.95,0.48,0.06,1.25
2018M03,28 Madrid,100,15.19,2.84,2.79,2.2,3.13,1.56,4.98,3.79,13.16,9.35,2.81,5.21,19.65,3.19,1.8,5.87,1.04,0.86,0.58,100,15.84,2.71,2.81,2.32,3.65,1.5,4.58,3.37,13.99,8.9,2.43,6.37,18.64,2.91,1.74,5.74,1.03,0.9,0.56
2018M02,29 Málaga,100,58.12,1.24,1.32,0.95,1.22,0.51,1.85,2.66,5.02,2.79,1.17,1.32,15.85,1.15,0.4,2.64,0.17,0.8,0.81,100,45.98,2.7,2.41,1.24,1.65,1.46,3.1,2.49,5.3,2.51,1.15,2.45,19.7,0.9,0.39,5.06,0.15,0.69,0.66
2018M02,41 Sevilla,100,41.21,1.47,1.41,1.47,1.74,0.48,3.65,3.15,6.55,4.41,4.25,1.69,21.53,1.5,0.63,2.95,0.25,1.61,0.05,100,35.31,1.84,1.88,1.69,2.29,0.59,4.27,3.49,6.98,5.01,3.76,2.24,22.69,1.8,0.89,3.61,0.28,1.27,0.13
2018M02,"07 Balears, Illes",100,3.1,0.91,2.54,33.12,1.08,4,1.5,2.17,14.03,7.06,0.61,1.62,15.61,0.46,1.03,9.7,1.14,0.31,0.01,100,3.22,0.56,4.72,19.57,1.15,6.11,2.69,3.04,15.66,6.48,0.64,1.36,15.42,1.68,1.74,13.83,1.95,0.19,0.01
2018M02,08 Barcelona,100,6.39,4.11,1.07,2.68,2.42,0.93,2.31,1.66,42.54,6.55,0.81,2.51,17.42,0.87,1.03,4.87,0.61,0.89,0.35,100,7.09,3.9,1.17,2.39,2.67,0.92,2.56,1.97,38,6.52,0.91,3.55,19.05,0.92,1.09,5.13,0.75,1.1,0.32
2018M02,17 Girona,100,2.28,0.44,0.43,0.99,1.24,0.27,0.46,0.48,80.71,3.69,0.21,1.73,4.36,1.38,0.28,0.82,0.08,0.17,0,100,3.87,0.46,1.33,1.3,3.56,0.67,0.45,0.44,69.15,3.81,0.29,5.46,5.14,2.01,0.24,1.65,0.08,0.1,0
2018M02,46 Valencia/València,100,8.88,4.75,1.44,2.01,1.38,0.76,3.74,3.96,13.02,26.24,1.29,2.32,18.92,4.78,0.98,2.25,1.91,1.16,0.23,100,11.57,4.56,1.45,2.61,1.65,0.99,3.45,4.25,12.86,20.89,2.78,3.15,18.16,4.92,1.32,2.55,1.55,1.07,0.21
2018M02,28 Madrid,100,14.68,2.62,2.87,2.62,3.21,2,5.34,3.56,11.96,9.34,2.99,4.33,20.99,3.18,1.59,5.71,1,1.26,0.77,100,15.42,2.47,2.89,2.78,3.86,1.92,4.66,3.16,12.01,8.77,2.7,5.45,20.82,2.95,1.55,5.72,0.91,1.26,0.7
2018M01,29 Málaga,100,51.4,1.99,2.06,1.24,1.69,0.57,1.17,2.29,7.04,4.31,1.09,1.53,15.28,1.86,0.3,3.03,0.83,0.98,1.34,100,44.08,3.68,3.43,1.15,1.48,0.77,1.4,2.26,7.14,4.33,0.96,3.46,17.34,1.17,0.28,4,1.08,0.79,1.19
2018M01,41 Sevilla,100,44.29,1.33,1.5,1.22,1.73,0.5,2.82,2.49,8.47,4.54,4.29,1.97,19.07,1.53,0.47,2.09,0.17,1.24,0.26,100,39.77,1.93,1.93,2.01,2,0.63,3.21,2.56,8.94,5.19,3.71,2.14,19.25,1.83,0.68,2.48,0.17,1.27,0.3
2018M01,"07 Balears, Illes",100,6.64,0.81,0.83,30.53,0.71,0.82,1.4,1.44,25.12,8.33,0.59,2.37,14.44,1.73,0.35,3.2,0.42,0.23,0.05,100,7.66,0.85,1.37,23.53,0.93,0.66,2.65,1.26,25.84,10.39,0.94,4.26,14.75,1.62,0.31,2.5,0.27,0.2,0.02
2018M01,08 Barcelona,100,7.8,4.61,0.88,2.89,1.59,0.67,2.41,1.48,39.24,7.16,0.82,2.51,18.87,1.41,1.33,5.23,0.49,0.54,0.08,100,8.43,4.51,0.85,2.99,1.87,0.95,2.53,1.88,35.62,7.13,0.82,2.95,19.8,1.46,1.34,5.71,0.5,0.55,0.12
2018M01,17 Girona,100,2.23,0.56,0.21,1.07,0.71,0.15,0.72,0.56,82.1,5.32,0.14,0.44,4.77,0.39,0.24,0.3,0.06,0.02,0,100,3.8,0.52,0.29,2.34,0.59,0.1,1.14,0.43,74.61,7.77,0.12,0.61,6.83,0.28,0.23,0.25,0.04,0.04,0
2018M01,46 Valencia/València,100,10.3,4.89,1.03,2.18,0.84,0.71,2.79,3.76,15.02,26.74,0.8,2.1,18.82,4.98,0.71,2.1,0.35,1.82,0.07,100,10.92,4.35,1.35,2.66,0.89,0.7,2.96,3.52,15.99,21.95,1.53,2.42,19.94,4.55,0.72,2.77,0.39,2.34,0.05
2018M01,28 Madrid,100,15,2.9,2.73,2.69,3.51,1.76,5.3,3.44,11.86,8.61,2.77,4.25,21.44,3.21,1.77,5.38,1.05,1.55,0.79,100,16.04,2.82,2.91,2.89,4.22,1.72,4.84,2.88,11.96,8.2,3.13,4.67,20.42,2.94,1.62,5.29,1.05,1.43,0.97
2017M12,29 Málaga,100,58.2,1.37,1.32,0.87,1.42,0.37,1.5,2.47,4.88,3.53,1.39,1.97,13.82,1.76,0.45,2.37,0.36,0.79,1.15,100,47.77,2.28,2.53,0.84,1.87,1.16,1.76,2.72,5.77,3.59,1.27,4.54,15.54,1.52,0.43,4.16,0.78,0.67,0.8
2017M12,41 Sevilla,100,42.88,1.28,1.41,1.55,1.61,0.4,2.74,3.03,5.89,6.09,3.36,1.82,20.5,2.11,0.71,2.53,0.29,1.6,0.19,100,36.93,1.58,1.66,2.12,2.18,0.43,3.55,3.03,6.88,6.82,2.55,2.35,20.68,2.65,1,3.46,0.48,1.5,0.16
2017M12,"07 Balears, Illes",100,4.62,0.7,0.59,44.95,0.55,0.21,1.24,1.06,16.11,8.04,0.42,2.22,15.11,0.75,0.2,2.71,0.49,0.01,0.03,100,10.68,1.12,2.28,31.12,0.84,0.24,1.63,2.9,17.45,7.78,0.86,2.32,15.59,0.82,0.24,2.46,1.66,0.01,0.01
2017M12,08 Barcelona,100,7.2,3.1,0.92,3.11,2.04,0.81,2.06,1.56,45.38,6.98,0.74,2.23,15.5,0.99,1.32,4.97,0.57,0.38,0.13,100,8.21,2.96,1.01,3.13,2.31,0.81,2.38,2.05,39.33,7.07,0.75,2.72,17.88,1.09,1.43,5.65,0.62,0.43,0.17
2017M12,17 Girona,100,1.84,0.88,0.14,1,0.2,0.13,0.49,0.39,86.16,3.25,0.2,0.65,3.46,0.25,0.21,0.68,0.05,0.04,0,100,1.77,1.16,0.17,1.68,0.64,0.16,0.57,0.7,82.41,4.04,0.19,0.68,4.58,0.2,0.17,0.81,0.05,0.02,0
2017M12,46 Valencia/València,100,9.1,5.23,0.52,2.52,1.09,0.49,2.46,3.74,13.93,31.88,0.78,1.82,17.6,3.55,0.91,2.54,0.47,1.28,0.09,100,10.16,5.12,0.74,3.07,1.13,0.82,4.17,3.71,14.97,25.14,0.95,2.51,17.98,3.53,0.99,3.16,0.57,1.21,0.07
2017M12,28 Madrid,100,15.82,2.94,2.59,2.13,2.73,1.82,5.19,4.06,11.24,10.08,2.76,4.45,20.15,3.55,2.08,5.51,0.93,1.43,0.53,100,16.87,2.73,2.68,2.45,3.69,1.83,4.56,3.27,11.64,9.76,2.47,5.35,18.41,3.31,2.07,6,0.92,1.4,0.59
2017M11,29 Málaga,100,53.22,3.34,1.61,1.01,2.08,0.79,1.52,2.13,6.28,2.91,1.02,2.53,14.23,1.52,0.43,3.2,0.29,0.91,0.97,100,42.6,4.19,3.04,1,3.28,1.63,1.62,2.12,6.86,3.79,1.03,5.1,15.18,1.34,0.43,5.13,0.26,0.65,0.75
2017M11,41 Sevilla,100,42.72,1.35,1.64,1.58,1.87,0.63,3.09,2.71,7.87,4.82,2.9,2.11,20.64,1.74,0.56,2.52,0.42,0.73,0.1,100,36.17,1.71,2.04,1.9,2.44,0.79,3.41,2.78,9.35,5.51,2.57,2.68,22,1.82,0.65,2.86,0.42,0.8,0.1
2017M11,"07 Balears, Illes",100,6.37,0.77,0.45,33.83,0.97,0.36,1.73,1.13,17.22,11.08,0.95,1.73,14.3,0.92,1.73,6.29,0.14,0.02,0,100,11.21,3.55,0.37,18.86,0.66,1.27,2.31,2,17.62,10.33,0.95,3.56,12.61,0.83,3.59,10.11,0.11,0.05,0
2017M11,08 Barcelona,100,6.56,3.94,1.01,2.99,1.47,0.64,2,1.56,42.14,7.67,0.69,2.63,18.38,1.11,0.86,4.99,0.45,0.35,0.56,100,7.17,3.77,1.05,2.94,1.68,0.76,2.12,1.66,39.86,7.92,0.74,3.46,18.01,1.19,1.09,5.18,0.54,0.36,0.5
2017M11,17 Girona,100,3.52,0.79,0.3,1.42,0.53,0.11,0.66,0.73,80.77,3.17,0.29,1.18,4.12,0.41,0.16,1.72,0.1,0.01,0,100,4.38,0.71,0.29,1.61,0.94,0.13,0.8,1.09,75.44,4.2,0.62,2.06,4.35,0.4,0.14,2.75,0.07,0.01,0
2017M11,46 Valencia/València,100,11.9,5.64,1.05,2.61,0.98,0.67,3.02,4.28,14,23.78,0.8,2.04,20.76,4.15,0.87,2.82,0.42,0.13,0.06,100,11.38,6.16,1.23,2.61,1.18,0.75,4.52,4.52,14.24,20.05,1.08,2.66,20.86,3.69,0.84,3.6,0.43,0.13,0.06
2017M11,28 Madrid,100,16.8,2.78,3.24,2.28,3.44,1.74,5.36,3.79,12.38,8.52,2.6,5.02,18.37,3.16,1.74,5.45,1.03,1.61,0.68,100,17.43,2.54,3.08,2.41,4.24,1.7,5.02,3.61,12.78,7.91,2.57,5.59,17.6,3.11,1.65,5.56,0.94,1.56,0.7
2017M10,29 Málaga,100,58.2,0.88,1.32,1.27,1.51,0.62,1.81,2.12,4.73,3.68,1.48,1.27,13.97,1.73,0.42,3.25,0.22,0.65,0.88,100,50.23,1.05,2.16,1.57,2.5,0.85,2.53,2.92,4.74,4.71,1.83,1.65,15.87,1.22,0.57,4.14,0.24,0.61,0.61
2017M10,41 Sevilla,100,37.18,1.35,1.82,1.04,2.36,0.79,2.67,2.53,9.21,6.24,2.38,2.07,23.11,1.93,0.78,3.25,0.39,0.64,0.24,100,32.89,1.49,2.25,1.17,2.79,0.85,2.99,2.92,9.24,7.12,1.79,2.41,24.15,2.02,0.85,3.8,0.41,0.67,0.18
2017M10,"07 Balears, Illes",100,5.8,1.89,1.34,41.47,0.45,1.35,2.74,2.12,16.24,5.76,0.28,1.6,13.87,0.65,0.51,3.26,0.63,0.04,0,100,7.34,2.73,2.28,33.71,0.55,1.42,2.87,2.61,18.81,5.62,0.28,1.49,14.01,0.93,0.84,4.02,0.43,0.02,0.02
2017M10,08 Barcelona,100,6.29,3.73,0.83,2.46,1.36,0.71,1.79,1.46,47.42,6.52,0.62,2.21,17.08,0.81,0.94,4.55,0.4,0.37,0.44,100,6.46,3.56,0.95,2.14,1.5,0.66,2.19,1.56,48.03,5.99,0.71,2.54,16.2,1.01,0.89,4.27,0.59,0.32,0.42
2017M10,17 Girona,100,2.82,0.91,0.88,0.74,0.78,0.31,0.44,0.46,80.68,4,0.3,0.86,3.24,0.47,0.34,2.62,0.14,0.02,0,100,3.32,1.41,2.19,0.8,1.17,0.9,0.5,0.62,72.51,5.17,0.36,0.83,4.47,0.54,1.14,3.68,0.37,0.01,0
2017M10,46 Valencia/València,100,10.28,5.81,0.61,1.46,1.06,0.96,3.28,4.86,12.7,25.31,0.74,2.57,22.37,3.97,0.78,2.8,0.32,0.1,0.02,100,9.85,5.87,0.77,1.43,1.18,1.02,4.09,4.43,11.29,22.65,1.38,2.44,24.93,3.39,0.86,3.92,0.4,0.08,0.02
2017M10,28 Madrid,100,16.84,2.51,2.72,1.79,3.12,1.9,4.69,3.81,11.87,8.88,2.62,4.66,20.29,3.57,1.78,5.38,0.88,2.17,0.54,100,18.01,2.36,2.6,1.88,3.54,1.88,4.39,3.67,12.01,8.59,2.44,5.25,18.86,3.78,1.75,5.5,0.91,2,0.58
2017M09,29 Málaga,100,60.14,1.04,0.99,0.82,1.23,0.75,2.14,2.7,4.63,2.73,2.32,1.6,13.1,1.12,0.41,2.39,0.48,0.66,0.77,100,53.05,1.39,1.79,0.88,1.04,1.19,3.17,3.71,3.91,2.45,3.76,2.15,14.86,1.01,0.58,3.43,0.59,0.53,0.53
2017M09,41 Sevilla,100,40.88,1.74,2.03,1.01,2,0.84,2.82,1.71,8.23,4.09,2.9,2.31,22.28,1.25,0.64,4.15,0.36,0.52,0.23,100,36.82,2.14,2.25,0.99,2.49,0.91,2.66,1.91,9.24,4.44,2.62,2.76,23.05,1.35,0.66,4.54,0.52,0.47,0.21
2017M09,"07 Balears, Illes",100,9.87,1.35,2.51,28.39,1.12,1.12,2.3,1.18,17.41,5.89,0.77,2.03,20.07,1.6,0.86,2.84,0.54,0.1,0.06,100,8.38,1.07,2.66,34.09,0.82,1.25,2.25,1.05,15.18,4.72,0.7,2.2,19.77,1.46,0.71,3.06,0.5,0.08,0.04
2017M09,08 Barcelona,100,7.18,4.16,1.14,2.11,1.72,0.82,2.38,1.4,42.2,6.64,0.76,2.51,17.76,1.08,1.11,5.78,0.53,0.3,0.41,100,7.12,3.78,1.15,1.75,1.73,0.87,2.88,1.59,42.3,6.44,1.38,2.44,16.91,1.21,1.05,6.06,0.69,0.24,0.42
2017M09,17 Girona,100,1.37,1.24,0.68,0.28,0.47,0.36,0.93,0.68,81.81,2.93,0.23,0.97,4.72,0.54,0.7,1.82,0.22,0.04,0.01,100,1.14,2.16,0.84,0.22,0.52,0.53,1.4,0.88,77.19,4.06,0.27,1.2,4.98,0.67,0.8,2.71,0.4,0.02,0
2017M09,46 Valencia/València,100,8.6,4.71,0.76,1.58,0.85,0.64,5.07,6.19,10.73,23.19,1.03,1.9,27.82,2.87,0.87,2.3,0.71,0.15,0.04,100,6.61,5.25,1.39,1.17,0.8,0.75,7.98,7.91,7.95,17.28,1.68,1.95,32.31,1.86,0.93,3,1.02,0.13,0.03
2017M09,28 Madrid,100,16.9,2.55,3.01,2.07,2.92,2.01,4.8,3.48,11.33,8.08,2.47,5.59,20.28,3.01,1.52,8.57,0.97,0.26,0.17,100,17.68,2.57,3.05,2.27,3.37,1.95,4.67,3.39,11.45,7.87,2.37,5.92,19.11,3.01,1.39,8.43,1,0.3,0.19
2017M08,29 Málaga,100,52.1,1,0.9,0.56,0.77,0.5,2.97,3.26,5.22,2.91,4,1.26,17.41,1.94,0.47,3.24,0.38,0.42,0.69,100,46.02,1.24,1.23,0.44,0.7,0.57,4.31,4,4.96,2.47,4.77,1.41,20.55,1.39,0.51,4.2,0.32,0.49,0.43
2017M08,41 Sevilla,100,44.99,1.42,1.9,0.75,1.78,0.82,2.88,2.1,9.62,4.67,2.86,2.6,17.37,1.64,0.45,3.43,0.32,0.3,0.09,100,41.34,1.59,1.92,0.77,1.75,0.78,2.85,1.94,11.33,5.52,2.24,3.22,18.05,1.77,0.43,3.6,0.37,0.27,0.26
2017M08,"07 Balears, Illes",100,11.91,1.09,1.09,30.07,0.88,0.79,1.84,1,17.97,7.06,0.66,1.52,18.56,0.86,0.77,3.47,0.34,0.06,0.08,100,10.13,1.19,1.35,34.02,0.71,0.84,1.84,1.11,17.19,5.54,0.65,1.61,18.4,0.69,0.63,3.58,0.41,0.05,0.07
2017M08,08 Barcelona,100,6.6,4.9,1.13,2.13,1.69,0.69,2.21,1.61,44.09,5.49,0.98,2.12,15.82,1.3,1.68,6.45,0.72,0.22,0.17,100,6.57,4.35,1.1,1.44,1.4,0.78,2.33,1.67,48.73,4.6,0.89,2.11,13.31,1.17,1.96,6.48,0.78,0.17,0.15
2017M08,17 Girona,100,2.13,1.54,0.33,0.33,0.39,0.33,1.03,0.65,77.57,3.41,0.38,0.83,5.95,0.54,0.89,3.27,0.31,0.09,0.01,100,1.92,1.92,0.55,0.26,0.47,0.48,1.33,0.72,74.41,3.3,0.33,0.97,6.1,0.5,1.06,5.27,0.36,0.05,0.01
2017M08,46 Valencia/València,100,7.93,5.89,0.81,1.28,0.93,0.36,4.8,7.04,11.26,16.35,1.29,1.33,33.64,2.57,1,2.81,0.55,0.11,0.07,100,6.58,5.5,1,0.93,0.77,0.33,6.56,8.09,7.96,12.37,1.78,1.65,39.47,2,1.02,3.19,0.62,0.11,0.07
2017M08,28 Madrid,100,16.23,2.32,2.59,2.53,2.79,2.07,4.14,3.19,11.4,10.59,2.53,4.49,20.31,3.59,1.27,8.7,0.9,0.28,0.1,100,17.27,2.2,2.58,2.79,3.14,2.09,3.85,2.74,12.04,10.83,2.44,4.68,18.96,3.3,1.29,8.56,0.88,0.25,0.1
2017M07,29 Málaga,100,57.67,1.03,0.73,0.55,1,0.37,2.44,3.6,4.09,2.01,4.27,1.11,14.82,1.28,0.58,2.43,0.26,0.82,0.94,100,50.96,1.2,1.5,0.44,1.09,0.5,3.67,4.71,3.71,1.56,5.45,1.39,17.14,1.06,0.82,3.24,0.34,0.57,0.67
2017M07,41 Sevilla,100,46.22,1.4,1.93,0.59,2.05,0.82,3.4,1.99,6.26,4.2,3.84,2.16,19.27,1.16,0.6,3.14,0.46,0.37,0.15,100,44.93,1.76,2.13,0.53,2.1,1.01,3.07,1.84,7.13,4.19,3.06,2.63,19.46,1.2,0.72,3.37,0.43,0.31,0.13
2017M07,"07 Balears, Illes",100,9.55,1.29,1.61,29.47,1.33,1.02,2.21,1.3,17.49,6.67,0.81,2.04,17.11,1.04,0.94,5.55,0.36,0.04,0.16,100,9.05,1.28,1.9,32.36,1.11,1.08,2.73,1.36,15.89,5.34,0.86,1.94,17.66,1,1.16,4.67,0.4,0.05,0.14
2017M07,08 Barcelona,100,8.34,4.72,0.94,1.89,1.93,0.83,2.36,1.52,40.25,6.17,0.85,2.21,18.15,1.4,1.34,6.28,0.6,0.1,0.12,100,8.82,4.91,0.97,1.6,2.01,0.8,2.63,1.74,41.65,5.5,0.71,2.5,16.12,1.43,1.31,6.39,0.72,0.08,0.11
2017M07,17 Girona,100,2.1,1.78,0.4,0.58,0.4,0.28,1.14,0.59,77.74,2.76,0.25,0.92,6.03,0.35,1.2,2.81,0.55,0.09,0.03,100,1.71,2.32,0.75,0.45,0.31,0.39,1.97,0.78,72.54,2.53,0.35,1.21,6.95,0.27,2.22,4.32,0.79,0.13,0.01
2017M07,46 Valencia/València,100,9.34,5.94,1.13,0.97,0.68,0.58,5.02,8.46,9.31,17.4,1.39,1.72,31.39,2.78,0.99,2.08,0.62,0.13,0.06,100,7.12,5.33,1.62,0.74,0.56,0.56,7.89,9.88,6.44,12.9,1.52,2.03,36.92,1.92,1.29,2.51,0.6,0.12,0.05
2017M07,28 Madrid,100,16.63,2.4,3.16,2.07,2.88,2.11,4.89,3.39,11.69,8.21,2.54,4.65,21.24,2.87,1.43,8.4,0.77,0.5,0.16,100,17.37,2.29,3.19,2.24,3.35,2.21,4.71,3.06,11.33,7.94,2.54,5,20.74,2.83,1.4,8.35,0.74,0.55,0.18
2017M06,29 Málaga,100,57.57,1.18,0.99,0.61,1.02,0.43,2.85,2.45,4.02,2.27,1.54,1.54,16.55,1.5,0.64,2.77,0.23,1.15,0.68,100,51.36,1.38,1.84,0.52,1.19,0.81,5.33,2.77,3.41,2.04,2.03,1.85,17.87,1.46,0.83,3.56,0.25,1.01,0.49
2017M06,41 Sevilla,100,43.81,2.7,1.86,0.82,2.16,0.87,2.35,2.2,7.27,4,3.98,1.96,20.14,1.51,0.49,3.05,0.39,0.35,0.1,100,40.4,3.21,2.28,0.99,2.54,0.87,2.4,2.03,7.9,4.35,3.35,2.22,20.62,1.64,0.63,3.59,0.52,0.34,0.12
2017M06,"07 Balears, Illes",100,7.35,0.98,1.34,26.66,0.6,0.41,1.78,0.75,15.24,15.53,0.5,1.25,23.05,0.95,0.55,2.68,0.22,0.05,0.11,100,7.21,0.95,1.66,26.57,0.57,0.47,2.04,0.66,13.44,13.31,0.51,1.54,26.46,0.88,0.5,2.94,0.19,0.04,0.07
2017M06,08 Barcelona,100,7.23,5.1,1.16,2.04,1.38,0.72,1.75,1.72,43.41,6.22,1.04,1.86,17.09,1.18,1.51,5.65,0.55,0.23,0.18,100,8.29,5.17,1.32,1.86,1.38,0.9,1.74,1.9,43.51,5.6,1.01,2.1,15.61,1.38,1.39,5.87,0.57,0.23,0.16
2017M06,17 Girona,100,1.66,1.25,0.57,0.35,0.36,0.27,1,0.41,82.36,2.09,0.16,0.75,4.98,0.23,0.58,2.66,0.2,0.11,0,100,1.58,1.7,0.96,0.3,0.43,0.47,1.49,0.52,77.47,2.12,0.2,1.16,5.66,0.22,1.17,4.15,0.32,0.08,0
2017M06,46 Valencia/València,100,8.34,6.79,1.12,2.33,0.79,0.66,4.6,6.96,10.73,17.98,0.71,1.61,30.83,3.11,0.8,2.08,0.48,0.07,0.01,100,7.48,5.6,1.34,1.67,0.65,0.69,8.66,8.58,7.82,13.91,1,1.72,34.28,2.07,0.99,2.88,0.59,0.05,0.01
2017M06,28 Madrid,100,16.25,2.6,3.26,2.13,3.22,1.82,5.17,3.24,13.06,8.4,2.48,4.97,21.12,3.78,1.62,5.77,0.72,0.27,0.14,100,17.01,2.42,3.3,2.11,3.82,1.81,4.68,3.18,13.12,7.91,2.39,5.09,21.02,3.68,1.61,5.72,0.69,0.27,0.16
2017M05,29 Málaga,100,56.77,0.75,0.75,0.9,1.26,0.75,3.07,1.95,6.49,3.31,1.68,1.28,14.21,1.38,0.56,3.23,0.16,0.88,0.61,100,53.19,0.95,1.01,0.88,1.15,1.1,5.27,1.88,5.79,3.35,2.3,1.82,13.66,1.01,0.55,4.33,0.3,1,0.46
2017M05,41 Sevilla,100,40.68,1.31,0.98,0.94,1.81,0.5,2.7,2.02,8.31,4.93,2.38,1.73,25.43,1.41,0.82,3.27,0.31,0.32,0.14,100,34.06,1.46,1.03,1.05,1.95,0.6,2.89,1.96,8.7,6.39,1.85,1.92,28.9,1.29,0.97,4.16,0.4,0.3,0.13
2017M05,"07 Balears, Illes",100,8.65,0.76,1.39,42.78,0.68,0.78,1.39,1.05,13.38,7.95,0.54,2.33,14.68,0.72,0.36,2.33,0.18,0.03,0.02,100,9.81,1.87,1.76,35.75,0.86,0.96,2.28,1.31,12.84,7.04,0.59,2.26,16.28,0.75,0.57,4.84,0.15,0.03,0.07
2017M05,08 Barcelona,100,6.97,4.74,1.69,2.1,1.57,0.81,2.24,1.51,40.53,6.59,0.72,2.44,18.18,1.42,0.85,4.89,0.59,1.36,0.82,100,7.16,4.47,2.06,2.52,1.84,0.79,2.7,1.82,37.15,6.26,0.88,3.03,18.62,1.4,1.3,4.69,1.31,1.22,0.8
